model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.mlp.down_proj.weight,2,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2939,0.717529296875,2.236027512481087e-06,0.012007790617644787,0.00014418704085983336,-0.59765625,0.412109375,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.mlp.gate_proj.weight,2,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2907,0.709716796875,-4.210353836242575e-06,0.013328234665095806,0.00017764183576218784,-0.26953125,0.32421875,5.960464477539062e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.mlp.up_proj.weight,2,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2965,0.723876953125,-3.0169709930305544e-07,0.011962166987359524,0.00014309344987850636,-0.251953125,0.244140625,6.98225838797433e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.post_attention_layernorm.weight,2,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.20641805231571198,0.029740268364548683,0.0008844835683703423,-0.0001964569091796875,0.228515625,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.self_attn.k_proj.weight,2,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,502,0.490234375,-3.0533287826983724e-06,0.027842696756124496,0.0007752157980576158,-0.310546875,0.34375,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.self_attn.o_proj.weight,2,o_proj,"(4096, 4096)",4096,4096,4096,4095,0.999755859375,1668,0.4072265625,-2.914582069024618e-07,0.012386314570903778,0.0001534207840450108,-0.48046875,0.484375,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.self_attn.q_proj.weight,2,q_proj,"(4096, 4096)",4096,4096,4096,4095,0.999755859375,1452,0.3544921875,-3.9563915379403625e-06,0.0186482984572649,0.00034775902167893946,-0.255859375,0.248046875,2.384185791015625e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.2.self_attn.v_proj.weight,2,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,676,0.66015625,-8.304975835926598e-07,0.00753875682130456,5.683285780833103e-05,-0.0498046875,0.05908203125,2.1457672119140625e-06,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.input_layernorm.weight,3,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.33988070487976074,0.03581438213586807,0.001282669953070581,3.218650817871094e-05,0.62890625,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.mlp.down_proj.weight,3,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2894,0.70654296875,-1.3606023685497348e-06,0.011751480400562286,0.00013809728261549026,-0.546875,0.390625,6.130763462611608e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.mlp.gate_proj.weight,3,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2886,0.70458984375,-2.3393583887809655e-06,0.014021433889865875,0.00019660060934256762,-0.369140625,0.50390625,6.301062447684152e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.mlp.up_proj.weight,3,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2988,0.7294921875,6.293483352237672e-07,0.01178174838423729,0.0001388095843140036,-0.224609375,0.275390625,6.130763462611608e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.post_attention_layernorm.weight,3,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.23130963742733002,0.028292443603277206,0.0008004623232409358,-0.00014019012451171875,0.26171875,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.self_attn.k_proj.weight,3,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,541,0.5283203125,-2.286985909449868e-05,0.02779107540845871,0.0007723438320681453,-0.2734375,0.28125,4.76837158203125e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.self_attn.o_proj.weight,3,o_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1790,0.43701171875,2.09630093195301e-06,0.014103943482041359,0.00019892123236786574,-0.53125,0.423828125,1.1324882507324219e-06,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.self_attn.q_proj.weight,3,q_proj,"(4096, 4096)",4096,4096,4096,4095,0.999755859375,1573,0.384033203125,-7.626288720530283e-07,0.01871703751385212,0.00035032746382057667,-0.212890625,0.2060546875,3.5762786865234375e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.3.self_attn.v_proj.weight,3,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,738,0.720703125,-2.74618764706247e-06,0.008776213973760605,7.702193397562951e-05,-0.09375,0.1318359375,1.1920928955078125e-06,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.input_layernorm.weight,4,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.300195574760437,0.05182439088821411,0.002685767598450184,-1.7642974853515625e-05,0.69140625,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.mlp.down_proj.weight,4,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2924,0.7138671875,9.226883435076161e-07,0.01151160430163145,0.00013251703057903796,-0.640625,0.50390625,8.174351283482142e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.mlp.gate_proj.weight,4,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2879,0.702880859375,-1.3117428352416027e-05,0.014689035713672638,0.00021576778090093285,-0.314453125,0.39453125,5.279268537248884e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.mlp.up_proj.weight,4,other,"(14336, 4096)",14336,4096,4096,4096,1.0,3016,0.736328125,3.90918813764074e-07,0.01154656894505024,0.0001333232648903504,-0.28515625,0.306640625,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.post_attention_layernorm.weight,4,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.25450944900512695,0.026288863271474838,0.0006911043310537934,-6.961822509765625e-05,0.27734375,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.self_attn.k_proj.weight,4,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,537,0.5244140625,-1.8239263226860203e-05,0.02741728536784649,0.0007517075282521546,-0.328125,0.330078125,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.self_attn.o_proj.weight,4,o_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1699,0.414794921875,-8.51023571613041e-07,0.014369847252964973,0.00020649252110160887,-0.50390625,0.392578125,7.748603820800781e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.self_attn.q_proj.weight,4,q_proj,"(4096, 4096)",4096,4096,4096,4095,0.999755859375,1500,0.3662109375,-3.607645794545533e-06,0.018524901941418648,0.0003431719960644841,-0.31640625,0.32421875,4.172325134277344e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.4.self_attn.v_proj.weight,4,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,703,0.6865234375,-1.6134445104398765e-06,0.009378628805279732,8.795868052402511e-05,-0.0712890625,0.07373046875,9.5367431640625e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.input_layernorm.weight,5,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.3488818407058716,0.06991834938526154,0.004888575524091721,0.078125,0.8046875,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.mlp.down_proj.weight,5,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2906,0.70947265625,-8.904062838155369e-07,0.01156372670084238,0.00013371977547649294,-0.58984375,0.578125,8.344650268554688e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.mlp.gate_proj.weight,5,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2851,0.696044921875,6.295308139669942e-06,0.0146694490686059,0.0002151927474187687,-0.4140625,0.3125,7.32285635811942e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.mlp.up_proj.weight,5,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2988,0.7294921875,1.4770752159165568e-06,0.011613966897130013,0.00013488421973306686,-0.35546875,0.4296875,7.493155343191964e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.post_attention_layernorm.weight,5,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.274738073348999,0.029537683352828026,0.0008724747458472848,-5.936622619628906e-05,0.302734375,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.self_attn.k_proj.weight,5,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,538,0.525390625,-1.4282062693382613e-05,0.027508113533258438,0.0007566963322460651,-0.490234375,0.5234375,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.self_attn.o_proj.weight,5,o_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1640,0.400390625,1.301699796840694e-07,0.013328704051673412,0.00017765435040928423,-0.48046875,0.404296875,8.344650268554688e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.self_attn.q_proj.weight,5,q_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1393,0.340087890625,-2.295016884090728e-06,0.0184662826359272,0.0003410035860724747,-0.25390625,0.2197265625,3.5762786865234375e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.5.self_attn.v_proj.weight,5,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,689,0.6728515625,-5.186973794479854e-06,0.007870535366237164,6.194532033987343e-05,-0.10595703125,0.12890625,9.5367431640625e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.input_layernorm.weight,6,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.35015809535980225,0.050687674432992935,0.002569240517914295,0.08447265625,0.78515625,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.mlp.down_proj.weight,6,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2885,0.704345703125,-1.3844918385075289e-06,0.011553877033293247,0.00013349206710699946,-0.6484375,0.5390625,8.514949253627233e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.mlp.gate_proj.weight,6,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2829,0.690673828125,1.5854475350352004e-05,0.014718152582645416,0.00021662401559296995,-0.3203125,0.46484375,6.98225838797433e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.mlp.up_proj.weight,6,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2973,0.725830078125,9.493602419752278e-07,0.01160991471260786,0.000134790112497285,-0.2197265625,0.296875,8.174351283482142e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.post_attention_layernorm.weight,6,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.28477299213409424,0.027914071455597878,0.0007791953976266086,-2.5272369384765625e-05,0.326171875,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.self_attn.k_proj.weight,6,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,558,0.544921875,-3.561206312951981e-06,0.027537643909454346,0.0007583217811770737,-0.283203125,0.267578125,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.self_attn.o_proj.weight,6,o_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1684,0.4111328125,1.467571678404056e-06,0.013891764916479588,0.0001929811405716464,-0.5,0.96875,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.self_attn.q_proj.weight,6,q_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1471,0.359130859375,5.228737791185267e-06,0.01882883533835411,0.00035452505107969046,-0.2490234375,0.26953125,5.960464477539062e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.6.self_attn.v_proj.weight,6,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,708,0.69140625,2.427878598609823e-06,0.008469604887068272,7.173420453909785e-05,-0.05224609375,0.059814453125,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.input_layernorm.weight,7,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.3608114719390869,0.04565664753317833,0.0020845294930040836,0.0869140625,0.85546875,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.mlp.down_proj.weight,7,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2842,0.69384765625,1.1782528872572584e-06,0.011706593446433544,0.00013704432058148086,-0.63671875,0.515625,6.98225838797433e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.mlp.gate_proj.weight,7,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2816,0.6875,1.605794568604324e-05,0.014465179294347763,0.00020924140699207783,-0.302734375,0.40625,5.960464477539062e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.mlp.up_proj.weight,7,other,"(14336, 4096)",14336,4096,4096,4096,1.0,2974,0.72607421875,-1.0788115787363495e-06,0.011758638545870781,0.00013826557551510632,-0.28515625,0.279296875,6.641660417829241e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.post_attention_layernorm.weight,7,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.28803786635398865,0.026899129152297974,0.0007235631928779185,0.0306396484375,0.322265625,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.self_attn.k_proj.weight,7,k_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,543,0.5302734375,6.814183507231064e-06,0.027782585471868515,0.0007718720589764416,-0.267578125,0.2216796875,4.76837158203125e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.self_attn.o_proj.weight,7,o_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1641,0.400634765625,-2.0660527297877707e-06,0.014102444984018803,0.00019887895905412734,-0.396484375,0.435546875,8.940696716308594e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.self_attn.q_proj.weight,7,q_proj,"(4096, 4096)",4096,4096,4096,4096,1.0,1430,0.34912109375,-2.0788224901480135e-06,0.01812436617910862,0.0003284926642663777,-0.2490234375,0.2333984375,6.556510925292969e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.7.self_attn.v_proj.weight,7,v_proj,"(1024, 4096)",1024,4096,1024,1024,1.0,667,0.6513671875,1.0683072559913853e-06,0.008330686949193478,6.940033927094191e-05,-0.06103515625,0.0771484375,7.152557373046875e-07,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.8.input_layernorm.weight,8,norm,"(4096,)",1,4096,1,1,1.0,1,1.0,0.38680052757263184,0.05236668512225151,0.002742269542068243,0.12451171875,0.93359375,0.0,float32,2025-09-02T11:16:49.528743
/home/user/transformer_parameter_analysis/data/models/deepseek-ai-DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,,model.layers.8.mlp.down_proj.weight,8,other,"(4096, 14336)",4096,14336,4096,4096,1.0,2817,0.687744140625,1.106857681065776e-07,0.011691530235111713,0.00013669187319464982,-0.6328125,0.7265625,8.685248238699777e-07,float32,2025-09-02T11:16:49.528743
